customer_id,district,age_group,current_package,monthly_data_usage_gb,youtube_usage_gb,social_usage_gb,voice_minutes,sms_usage,monthly_spend_lkr,reload_frequency,add_on_count,device_type,is_5g_supported,sim_type,router_owned,churn_risk_score,complaint_count,previous_offer_response,days_since_last_change,predicted_best_action,predicted_offer,accepted
C2718,Negombo,60+,100GB,118.0,54.4,6.6,1933,197,13106,19,9,5G_Mobile,1,5G,0,0.41,5,Accepted,628,Offer_Home_Router,Router_Bundle_Deal,1
C2719,Badulla,46-60,50GB,40.1,4.1,7.0,926,265,11233,20,2,4G_Mobile,0,4G,1,0.4,7,Rejected,77,No_Action,No_Offer,1
C2720,Gampaha,46-60,50GB,53.9,18.4,20.9,636,53,8668,6,4,4G_Mobile,0,5G,1,0.3,7,Ignored,293,Buy_Social_Media_Package,Social_Unlimited_Add_On,0
C2721,Negombo,60+,20GB,14.9,5.7,1.0,2004,559,19478,3,9,4G_Mobile,0,5G,0,0.41,1,Accepted,317,Offer_Voice_Pack,Unlimited_Local_Voice,1
C2722,Ratnapura,26-35,100GB,60.6,10.8,13.9,1748,404,19152,13,5,Basic_Phone,0,4G,0,0.36,7,Rejected,23,Offer_New_Phone,Smartphone_Trade_In_Deal,0
C2723,Matara,18-25,50GB,58.1,33.1,22.0,568,535,19886,24,7,5G_Mobile,1,5G,1,0.26,8,Rejected,633,Buy_Social_Media_Package,Social_Unlimited_Add_On,1
C2724,Matara,60+,10GB,8.6,2.5,3.6,2408,410,14210,16,6,4G_Mobile,0,4G,0,0.22,0,Ignored,41,Upgrade_to_20GB,Data_Saver_Pack,1
C2725,Kandy,18-25,50GB,43.2,14.4,4.4,1228,292,8467,12,5,4G_Mobile,0,4G,1,0.04,6,Accepted,480,Upgrade_to_100GB,10GB_Bonus,1
C2726,Kandy,18-25,100GB,97.8,33.6,8.4,706,178,13457,12,2,5G_Mobile,1,5G,1,0.04,1,Accepted,536,No_Action,No_Offer,0
C2727,Batticaloa,46-60,50GB,37.2,11.9,6.9,617,274,3172,4,4,4G_Mobile,0,4G,0,0.27,7,Accepted,492,No_Action,No_Offer,1
C2728,Matara,36-45,20GB,22.6,3.6,5.2,1251,539,8627,22,5,Basic_Phone,0,5G,1,0.32,7,Rejected,345,Offer_New_Phone,Smartphone_Trade_In_Deal,0
C2729,Anuradhapura,60+,100GB,117.4,43.6,25.4,1688,61,17154,23,7,4G_Mobile,0,5G,1,0.04,6,Accepted,45,Offer_New_Phone,5G_Phone_Upgrade_Offer,0
C2730,Colombo,26-35,20GB,18.9,9.5,2.0,1317,500,8484,12,4,5G_Mobile,1,5G,0,0.14,1,Ignored,362,Upgrade_to_50GB,5GB_Bonus,1
C2731,Kurunegala,18-25,50GB,55.7,21.0,5.9,606,589,6006,28,5,4G_Mobile,0,4G,1,0.17,7,Accepted,460,Upgrade_to_100GB,10GB_Bonus,1
C2732,Colombo,26-35,100GB,104.4,28.0,32.0,1802,364,14751,20,5,Basic_Phone,0,4G,1,0.43,8,Rejected,148,Offer_New_Phone,Smartphone_Trade_In_Deal,1
C2733,Ratnapura,36-45,20GB,21.9,7.3,7.1,2070,334,12935,8,6,5G_Mobile,1,5G,1,0.23,7,Rejected,39,Upgrade_to_50GB,5GB_Bonus,0
C2734,Colombo,18-25,100GB,120.2,20.2,8.3,1644,75,13639,19,3,4G_Mobile,0,4G,0,0.29,4,Rejected,296,Offer_Home_Router,Router_Bundle_Deal,1
C2735,Kurunegala,36-45,20GB,18.9,6.0,3.6,784,5,2120,19,7,4G_Mobile,0,4G,0,0.29,1,Ignored,553,Upgrade_to_50GB,5GB_Bonus,1
C2736,Galle,36-45,50GB,24.9,7.3,9.4,828,87,6481,5,1,5G_Mobile,1,5G,0,0.14,4,Accepted,474,No_Action,No_Offer,1
C2737,Kandy,60+,50GB,53.7,9.3,18.9,171,288,17216,29,4,5G_Mobile,1,5G,0,0.25,5,Accepted,187,Upgrade_to_100GB,10GB_Bonus,1
C2738,Anuradhapura,46-60,50GB,40.4,16.2,7.1,961,191,5074,28,4,4G_Mobile,0,5G,0,0.38,6,Rejected,64,No_Action,No_Offer,1
C2739,Badulla,26-35,50GB,35.6,13.2,2.3,1636,358,14237,16,6,Basic_Phone,0,4G,0,0.46,3,Accepted,577,Offer_New_Phone,Smartphone_Trade_In_Deal,0
C2740,Galle,36-45,20GB,21.1,4.1,8.1,2467,513,18405,16,9,4G_Mobile,0,5G,1,0.17,0,Accepted,201,Upgrade_to_50GB,5GB_Bonus,0
C2741,Trincomalee,36-45,20GB,22.0,3.7,3.5,1508,26,11931,6,1,5G_Mobile,1,5G,1,0.51,3,Rejected,424,Upgrade_to_50GB,5GB_Bonus,1
C2742,Jaffna,60+,50GB,37.6,21.7,8.8,397,587,11891,17,9,4G_Mobile,0,4G,0,0.42,8,Ignored,119,No_Action,No_Offer,1
C2743,Galle,60+,100GB,45.2,13.9,12.9,833,462,17919,16,8,5G_Mobile,1,4G,1,0.05,1,Accepted,669,Upgrade_to_5G_SIM,Free_SIM_Replacement,1
C2744,Galle,60+,10GB,6.3,3.2,1.0,1148,227,13875,22,3,5G_Mobile,1,5G,0,0.49,2,Ignored,474,No_Action,No_Offer,1
C2745,Anuradhapura,60+,20GB,20.5,4.9,2.6,2402,455,1247,15,5,5G_Mobile,1,5G,0,0.34,2,Accepted,206,Upgrade_to_50GB,5GB_Bonus,0
C2746,Matara,36-45,10GB,12.3,6.0,5.2,2148,206,14278,9,9,5G_Mobile,1,5G,0,0.25,1,Ignored,706,Upgrade_to_20GB,Data_Saver_Pack,0
C2747,Badulla,36-45,50GB,32.9,11.7,4.2,946,361,15782,27,5,4G_Mobile,0,5G,0,0.55,0,Accepted,152,Upgrade_to_100GB,Premium_Business_Plan,1
C2748,Negombo,36-45,10GB,4.4,1.6,1.3,1588,389,10371,15,0,4G_Mobile,0,4G,0,0.25,4,Ignored,329,Cross_Sell_Add_On,First_Add_On_Free,0
C2749,Badulla,26-35,10GB,11.7,2.1,4.6,221,330,17404,25,8,4G_Mobile,0,4G,0,0.11,3,Ignored,51,Upgrade_to_20GB,Data_Saver_Pack,0
C2750,Matara,60+,10GB,5.3,2.3,1.1,1971,574,15292,23,1,5G_Mobile,1,5G,0,0.28,5,Ignored,540,Offer_Voice_Pack,Unlimited_Local_Voice,1
C2751,Colombo,18-25,100GB,78.1,35.9,21.3,1657,263,19478,6,4,Basic_Phone,0,5G,1,0.19,7,Ignored,515,Offer_New_Phone,Smartphone_Trade_In_Deal,0
C2752,Galle,26-35,20GB,20.0,10.3,5.7,99,4,3251,20,0,5G_Mobile,1,5G,1,0.28,3,Accepted,166,Upgrade_to_50GB,5GB_Bonus,0
C2753,Kurunegala,36-45,20GB,16.5,4.6,1.9,1690,580,8751,5,3,Basic_Phone,0,5G,0,0.34,5,Accepted,326,Offer_New_Phone,Smartphone_Trade_In_Deal,0
C2754,Ratnapura,26-35,10GB,8.2,2.8,1.0,1320,554,1351,24,4,5G_Mobile,1,5G,1,0.45,0,Accepted,248,No_Action,No_Offer,0
C2755,Kurunegala,60+,50GB,61.9,14.7,15.2,1117,480,10496,13,8,Basic_Phone,0,4G,0,0.7,8,Ignored,695,Offer_New_Phone,Smartphone_Trade_In_Deal,0
C2756,Batticaloa,36-45,20GB,11.6,6.5,4.3,256,311,4095,2,5,4G_Mobile,0,5G,1,0.67,1,Accepted,27,No_Action,No_Offer,1
C2757,Colombo,36-45,100GB,87.4,47.8,35.2,1295,299,19059,7,0,4G_Mobile,0,5G,0,0.14,0,Rejected,33,Offer_New_Phone,5G_Phone_Upgrade_Offer,0
C2758,Negombo,60+,10GB,8.3,4.9,1.4,151,590,3581,17,6,4G_Mobile,0,5G,0,0.41,4,Accepted,511,No_Action,No_Offer,1
C2759,Galle,36-45,10GB,5.8,0.7,1.9,1999,106,3514,1,6,4G_Mobile,0,5G,0,0.12,5,Ignored,15,Offer_Voice_Pack,Unlimited_Local_Voice,0
C2760,Negombo,36-45,50GB,28.1,12.9,6.7,2385,424,9911,2,5,5G_Mobile,1,5G,1,0.2,4,Rejected,703,Offer_Voice_Pack,Unlimited_Local_Voice,1
C2761,Badulla,36-45,20GB,17.1,8.9,5.1,576,39,5624,4,0,4G_Mobile,0,4G,0,0.57,2,Rejected,21,Upgrade_to_50GB,5GB_Bonus,0
C2762,Anuradhapura,46-60,10GB,12.8,6.6,5.5,261,133,9763,11,0,5G_Mobile,1,5G,0,0.09,7,Ignored,260,Upgrade_to_20GB,Data_Saver_Pack,1
C2763,Trincomalee,18-25,10GB,11.1,6.0,4.5,1206,225,1178,18,8,5G_Mobile,1,5G,1,0.38,1,Accepted,516,Upgrade_to_20GB,Data_Saver_Pack,1
C2764,Anuradhapura,18-25,100GB,59.3,8.9,17.3,1611,429,17470,4,0,Basic_Phone,0,4G,0,0.07,9,Accepted,152,Offer_New_Phone,Smartphone_Trade_In_Deal,0
C2765,Badulla,46-60,20GB,11.4,1.4,2.5,872,444,2209,17,5,4G_Mobile,0,5G,1,0.28,0,Rejected,10,No_Action,No_Offer,1
C2766,Matara,46-60,10GB,12.6,2.1,3.3,319,83,18324,14,3,4G_Mobile,0,4G,0,0.08,7,Accepted,101,Upgrade_to_20GB,Data_Saver_Pack,0
C2767,Jaffna,46-60,10GB,8.5,2.5,3.5,1653,437,7549,29,5,Basic_Phone,0,4G,1,0.45,8,Accepted,201,Offer_New_Phone,Smartphone_Trade_In_Deal,0
C2768,Ratnapura,18-25,100GB,68.6,10.2,25.2,649,400,16933,26,5,5G_Mobile,1,5G,0,0.11,7,Rejected,196,Recommend_5G_Router,10Percent_Discount,1
C2769,Kandy,26-35,50GB,25.0,9.3,5.3,2254,157,1690,12,5,5G_Mobile,1,4G,1,0.51,2,Ignored,149,Offer_Voice_Pack,Unlimited_Local_Voice,0
C2770,Batticaloa,26-35,10GB,5.5,2.4,1.8,2329,194,15612,8,0,Basic_Phone,0,4G,1,0.3,1,Ignored,518,Offer_New_Phone,Smartphone_Trade_In_Deal,1
C2771,Negombo,18-25,50GB,55.7,20.3,12.5,175,492,15292,7,9,Basic_Phone,0,4G,0,0.04,2,Rejected,372,Offer_New_Phone,Smartphone_Trade_In_Deal,0
C2772,Kurunegala,36-45,100GB,65.7,24.2,27.5,474,599,3698,1,0,5G_Mobile,1,4G,1,0.36,4,Accepted,115,Upgrade_to_5G_SIM,Free_SIM_Replacement,0
C2773,Jaffna,60+,50GB,33.7,5.7,9.3,1394,589,16210,28,3,Basic_Phone,0,4G,0,0.23,6,Accepted,169,Offer_New_Phone,Smartphone_Trade_In_Deal,0
C2774,Colombo,26-35,10GB,6.3,0.7,1.5,429,428,12047,25,2,4G_Mobile,0,4G,1,0.4,9,Ignored,626,No_Action,No_Offer,1
C2775,Negombo,60+,50GB,37.5,15.1,4.1,1086,358,8760,16,5,4G_Mobile,0,5G,1,0.28,4,Accepted,169,No_Action,No_Offer,1
C2776,Jaffna,60+,100GB,48.4,27.0,18.9,1174,460,17945,9,8,5G_Mobile,1,5G,0,0.19,1,Accepted,665,Upgrade_to_100GB,Premium_Business_Plan,0
C2777,Anuradhapura,60+,20GB,13.4,6.5,5.6,2170,567,2340,28,5,Basic_Phone,0,4G,0,0.27,1,Rejected,448,Offer_Voice_Pack,Unlimited_Local_Voice,1
C2778,Kandy,60+,50GB,64.9,30.6,12.3,884,128,3064,15,1,5G_Mobile,1,4G,1,0.12,9,Accepted,159,Upgrade_to_100GB,10GB_Bonus,0
C2779,Batticaloa,46-60,20GB,9.6,1.5,2.7,63,562,8954,13,9,4G_Mobile,0,4G,0,0.36,5,Ignored,256,No_Action,No_Offer,1
C2780,Colombo,60+,50GB,63.1,30.2,24.0,892,294,11331,27,0,4G_Mobile,0,4G,1,0.29,3,Rejected,273,Buy_Social_Media_Package,Social_Unlimited_Add_On,1
C2781,Kurunegala,26-35,50GB,50.6,20.6,14.8,1992,587,10850,6,2,5G_Mobile,1,5G,0,0.23,5,Accepted,280,Upgrade_to_100GB,10GB_Bonus,0
C2782,Ratnapura,18-25,50GB,45.9,15.0,15.3,2160,577,8977,5,9,4G_Mobile,0,5G,0,0.18,3,Rejected,252,Upgrade_to_100GB,10GB_Bonus,1
C2783,Kurunegala,36-45,10GB,9.1,5.3,1.2,391,452,16782,12,2,5G_Mobile,1,5G,1,0.14,4,Accepted,679,Upgrade_to_20GB,Data_Saver_Pack,1
C2784,Kurunegala,60+,50GB,26.5,15.3,1.8,1123,524,15513,19,3,5G_Mobile,1,5G,1,0.42,5,Accepted,143,Upgrade_to_100GB,Premium_Business_Plan,1
C2785,Trincomalee,60+,20GB,25.6,11.7,11.4,2314,475,13422,5,2,5G_Mobile,1,5G,0,0.43,4,Ignored,570,Upgrade_to_50GB,5GB_Bonus,0
C2786,Matara,18-25,10GB,4.3,2.4,1.4,2415,100,15451,27,4,Basic_Phone,0,4G,0,0.12,1,Rejected,629,Offer_New_Phone,Smartphone_Trade_In_Deal,0
C2787,Badulla,36-45,100GB,45.0,14.0,8.1,1954,224,10164,17,6,Basic_Phone,0,4G,1,0.33,7,Accepted,418,Offer_New_Phone,Smartphone_Trade_In_Deal,0
C2788,Ratnapura,60+,100GB,64.5,30.2,8.0,2079,152,11105,19,2,5G_Mobile,1,4G,0,0.38,2,Accepted,519,Offer_Voice_Pack,Unlimited_Local_Voice,1
C2789,Trincomalee,36-45,10GB,8.6,1.8,1.4,2199,143,9079,8,2,4G_Mobile,0,5G,0,0.5,7,Ignored,360,Upgrade_to_20GB,Data_Saver_Pack,0
C2790,Trincomalee,46-60,10GB,5.7,2.0,1.0,1635,181,4036,1,7,5G_Mobile,1,5G,0,0.46,1,Rejected,57,No_Action,No_Offer,1
C2791,Anuradhapura,18-25,100GB,87.1,48.5,34.2,1212,451,8085,22,5,4G_Mobile,0,5G,0,0.49,9,Accepted,527,Offer_New_Phone,5G_Phone_Upgrade_Offer,1
C2792,Jaffna,60+,10GB,12.8,5.5,3.6,2123,441,10455,26,4,Basic_Phone,0,4G,1,0.11,0,Rejected,20,Offer_New_Phone,Smartphone_Trade_In_Deal,1
C2793,Anuradhapura,36-45,50GB,50.2,18.0,8.8,1182,134,19875,16,0,4G_Mobile,0,5G,1,0.28,6,Ignored,564,Upgrade_to_100GB,10GB_Bonus,0
C2794,Batticaloa,46-60,10GB,11.7,4.0,4.2,1623,408,4852,28,1,5G_Mobile,1,4G,1,0.72,1,Rejected,81,Upgrade_to_20GB,Data_Saver_Pack,0
C2795,Kurunegala,36-45,50GB,30.7,11.2,12.0,2322,348,13238,12,8,4G_Mobile,0,5G,0,0.51,0,Accepted,249,Offer_Voice_Pack,Unlimited_Local_Voice,1
C2796,Matara,46-60,50GB,39.4,12.2,7.9,657,430,16385,19,3,4G_Mobile,0,4G,0,0.27,5,Ignored,341,Upgrade_to_100GB,Premium_Business_Plan,0
C2797,Badulla,18-25,20GB,23.5,13.1,9.2,1299,77,18847,9,6,Basic_Phone,0,4G,1,0.58,5,Accepted,516,Offer_New_Phone,Smartphone_Trade_In_Deal,0
C2798,Negombo,26-35,100GB,48.9,22.4,14.2,1873,107,11957,5,0,4G_Mobile,0,5G,0,0.51,9,Rejected,701,Offer_Voice_Pack,Unlimited_Local_Voice,1
C2799,Colombo,60+,10GB,11.4,4.5,1.0,1364,170,16111,28,8,5G_Mobile,1,5G,0,0.21,3,Rejected,495,Upgrade_to_20GB,Data_Saver_Pack,1
C2800,Anuradhapura,60+,10GB,9.3,4.5,2.3,1797,363,12211,20,5,5G_Mobile,1,5G,1,0.69,6,Accepted,440,Upgrade_to_20GB,Data_Saver_Pack,1
C2801,Jaffna,18-25,10GB,5.3,1.8,1.9,1609,598,5930,10,8,5G_Mobile,1,4G,0,0.32,7,Accepted,227,Upgrade_to_5G_SIM,Free_SIM_Replacement,1
C2802,Colombo,36-45,10GB,11.7,2.8,3.0,783,17,3088,15,7,5G_Mobile,1,5G,1,0.13,7,Ignored,284,Upgrade_to_20GB,Data_Saver_Pack,0
C2803,Anuradhapura,46-60,50GB,31.2,11.9,13.1,1115,566,1711,8,4,5G_Mobile,1,5G,1,0.21,0,Accepted,518,No_Action,No_Offer,1
C2804,Ratnapura,60+,10GB,10.6,3.0,0.8,1655,242,15774,25,2,4G_Mobile,0,4G,1,0.2,1,Ignored,212,Upgrade_to_20GB,Data_Saver_Pack,0
C2805,Ratnapura,36-45,50GB,57.4,14.5,22.9,458,256,9444,4,7,5G_Mobile,1,5G,1,0.32,6,Ignored,563,Buy_Social_Media_Package,Social_Unlimited_Add_On,0
C2806,Ratnapura,60+,10GB,6.7,1.5,0.6,2091,138,4415,5,2,4G_Mobile,0,5G,0,0.25,5,Rejected,197,Offer_Voice_Pack,Unlimited_Local_Voice,1
C2807,Anuradhapura,26-35,10GB,12.1,2.6,1.4,473,451,6459,23,1,5G_Mobile,1,5G,0,0.16,7,Ignored,503,Upgrade_to_20GB,Data_Saver_Pack,1
C2808,Ratnapura,18-25,10GB,12.5,6.5,2.2,1258,349,1905,26,6,4G_Mobile,0,4G,0,0.13,9,Ignored,434,Upgrade_to_20GB,Data_Saver_Pack,0
C2809,Batticaloa,18-25,10GB,6.9,0.8,0.7,1837,588,2274,21,2,4G_Mobile,0,4G,0,0.43,8,Ignored,679,Offer_Voice_Pack,Unlimited_Local_Voice,1
C2810,Batticaloa,18-25,20GB,14.7,5.6,5.3,2486,445,2058,10,5,4G_Mobile,0,4G,0,0.15,7,Accepted,353,Offer_Voice_Pack,Unlimited_Local_Voice,0
C2811,Kurunegala,18-25,50GB,46.4,9.3,18.8,587,307,4335,27,9,Basic_Phone,0,4G,0,0.18,4,Ignored,199,Upgrade_to_100GB,10GB_Bonus,0
C2812,Badulla,26-35,100GB,111.6,58.3,9.6,700,305,3938,20,6,Basic_Phone,0,5G,0,0.15,4,Ignored,164,Offer_Home_Router,Router_Bundle_Deal,0
C2813,Trincomalee,36-45,10GB,6.5,0.9,0.9,1801,49,12769,2,7,4G_Mobile,0,4G,0,0.09,9,Ignored,255,Offer_Voice_Pack,Unlimited_Local_Voice,0
C2814,Ratnapura,36-45,100GB,68.6,10.4,24.3,472,179,17660,14,2,5G_Mobile,1,5G,0,0.19,6,Ignored,139,Recommend_5G_Router,10Percent_Discount,1
C2815,Negombo,18-25,20GB,9.8,5.8,3.6,1103,311,12412,22,9,4G_Mobile,0,5G,1,0.19,0,Accepted,470,No_Action,No_Offer,0
C2816,Batticaloa,46-60,10GB,4.8,2.4,0.5,1469,557,15330,5,8,Basic_Phone,0,4G,1,0.18,9,Accepted,482,Offer_New_Phone,Smartphone_Trade_In_Deal,1
C2817,Batticaloa,18-25,20GB,9.9,4.9,1.0,1561,400,4113,19,4,4G_Mobile,0,4G,1,0.19,7,Accepted,465,No_Action,No_Offer,1
C2818,Anuradhapura,36-45,50GB,22.8,8.5,2.2,2498,404,7184,10,1,4G_Mobile,0,4G,0,0.17,0,Rejected,279,Offer_Voice_Pack,Unlimited_Local_Voice,1
C2819,Colombo,26-35,20GB,25.7,2.7,7.0,2282,556,11301,17,4,4G_Mobile,0,4G,0,0.11,2,Accepted,90,Upgrade_to_50GB,5GB_Bonus,1
C2820,Colombo,46-60,10GB,11.4,2.1,4.1,923,278,13404,7,5,Basic_Phone,0,4G,0,0.06,2,Rejected,69,Offer_New_Phone,Smartphone_Trade_In_Deal,1
C2821,Kandy,26-35,10GB,12.8,5.7,1.6,77,2,3187,24,7,4G_Mobile,0,4G,0,0.55,8,Ignored,584,Upgrade_to_20GB,Data_Saver_Pack,1
C2822,Jaffna,60+,20GB,21.1,11.4,5.5,654,218,6974,29,8,Basic_Phone,0,4G,0,0.46,2,Ignored,188,Offer_New_Phone,Smartphone_Trade_In_Deal,0
C2823,Matara,60+,50GB,43.6,4.6,6.6,2303,161,13815,5,9,4G_Mobile,0,5G,1,0.66,1,Ignored,302,Upgrade_to_100GB,10GB_Bonus,0
C2824,Ratnapura,46-60,50GB,56.2,19.0,5.5,1088,260,18246,9,0,4G_Mobile,0,5G,1,0.13,1,Ignored,16,Upgrade_to_100GB,10GB_Bonus,1
C2825,Trincomalee,46-60,20GB,12.2,2.4,2.1,2315,381,7993,10,3,Basic_Phone,0,4G,1,0.54,7,Ignored,164,Offer_New_Phone,Smartphone_Trade_In_Deal,1
C2826,Colombo,18-25,100GB,52.7,5.8,16.1,262,375,19416,11,5,Basic_Phone,0,4G,0,0.35,7,Rejected,657,Offer_New_Phone,Smartphone_Trade_In_Deal,0
C2827,Colombo,26-35,10GB,10.5,4.1,3.4,506,8,9405,22,9,4G_Mobile,0,4G,0,0.54,2,Accepted,379,Upgrade_to_20GB,Data_Saver_Pack,0
C2828,Colombo,60+,20GB,22.4,10.2,8.4,316,433,926,25,7,5G_Mobile,1,4G,0,0.56,6,Accepted,88,Upgrade_to_50GB,5GB_Bonus,1
C2829,Batticaloa,36-45,20GB,13.9,5.8,2.9,1564,587,2851,2,2,5G_Mobile,1,5G,0,0.67,0,Ignored,312,No_Action,No_Offer,1
C2830,Kandy,60+,20GB,19.1,7.5,1.7,965,394,5401,23,6,5G_Mobile,1,4G,0,0.49,3,Accepted,651,Upgrade_to_50GB,5GB_Bonus,0
C2831,Ratnapura,46-60,20GB,10.6,3.6,3.0,1661,310,17335,5,1,5G_Mobile,1,5G,0,0.28,1,Rejected,553,Upgrade_to_100GB,Premium_Business_Plan,1
C2832,Kurunegala,36-45,100GB,106.6,22.3,47.9,2219,585,19608,26,0,5G_Mobile,1,5G,1,0.4,6,Ignored,294,Offer_Voice_Pack,Unlimited_Local_Voice,1
C2833,Trincomalee,26-35,20GB,18.8,3.0,5.7,1953,404,1298,29,6,5G_Mobile,1,5G,1,0.43,8,Ignored,728,Upgrade_to_50GB,5GB_Bonus,1
C2834,Colombo,60+,50GB,61.0,32.8,12.4,1866,68,7384,9,5,5G_Mobile,1,5G,1,0.49,3,Accepted,231,Upgrade_to_100GB,10GB_Bonus,0
C2835,Ratnapura,26-35,50GB,27.3,10.1,5.5,884,364,7428,4,7,4G_Mobile,0,4G,1,0.21,3,Ignored,29,No_Action,No_Offer,0
C2836,Trincomalee,18-25,10GB,12.3,7.2,2.6,1674,205,13731,24,3,5G_Mobile,1,5G,1,0.46,5,Ignored,666,Upgrade_to_20GB,Data_Saver_Pack,1
C2837,Batticaloa,46-60,10GB,9.0,5.1,1.4,466,438,13255,3,4,4G_Mobile,0,4G,1,0.05,9,Rejected,463,Upgrade_to_20GB,Data_Saver_Pack,1
C2838,Anuradhapura,36-45,20GB,24.6,4.9,3.4,863,78,18190,19,9,Basic_Phone,0,5G,0,0.02,1,Accepted,14,Offer_New_Phone,Smartphone_Trade_In_Deal,0
C2839,Trincomalee,60+,50GB,40.2,10.8,12.3,1112,274,2842,23,9,4G_Mobile,0,4G,0,0.29,3,Rejected,211,No_Action,No_Offer,0
C2840,Kurunegala,46-60,100GB,90.6,38.2,34.3,1921,70,18841,6,9,4G_Mobile,0,5G,1,0.18,5,Rejected,107,Offer_New_Phone,5G_Phone_Upgrade_Offer,0
C2841,Batticaloa,46-60,20GB,24.0,8.6,1.8,739,544,18782,15,8,Basic_Phone,0,4G,0,0.21,5,Ignored,352,Offer_New_Phone,Smartphone_Trade_In_Deal,0
C2842,Badulla,36-45,100GB,41.2,5.2,7.3,1252,411,4249,1,8,Basic_Phone,0,4G,1,0.1,9,Rejected,680,No_Action,No_Offer,1
C2843,Batticaloa,36-45,10GB,12.6,3.2,1.4,1752,179,2234,17,5,5G_Mobile,1,4G,0,0.44,7,Accepted,640,Upgrade_to_20GB,Data_Saver_Pack,1
C2844,Matara,26-35,20GB,22.4,10.7,8.3,399,355,1055,18,6,Basic_Phone,0,4G,0,0.33,9,Ignored,9,Upgrade_to_50GB,5GB_Bonus,0
C2845,Ratnapura,18-25,20GB,25.6,5.8,6.5,201,56,3393,12,1,4G_Mobile,0,4G,0,0.55,9,Accepted,7,Upgrade_to_50GB,5GB_Bonus,0
C2846,Gampaha,36-45,50GB,30.4,10.7,11.9,1613,62,19262,24,5,4G_Mobile,0,4G,0,0.31,2,Accepted,154,Offer_Home_Router,Fibre_Broadband_Trial,1
C2847,Jaffna,36-45,20GB,10.8,5.1,4.6,2252,336,12700,5,3,5G_Mobile,1,5G,0,0.16,6,Ignored,167,Offer_Voice_Pack,Unlimited_Local_Voice,0
C2848,Kurunegala,60+,50GB,41.1,19.9,13.8,1039,503,16729,22,5,4G_Mobile,0,5G,0,0.27,8,Accepted,322,Upgrade_to_100GB,Premium_Business_Plan,0
C2849,Negombo,36-45,10GB,9.1,1.6,0.8,2208,56,17324,6,1,5G_Mobile,1,5G,0,0.66,3,Ignored,267,Upgrade_to_20GB,Data_Saver_Pack,0
C2850,Colombo,36-45,10GB,8.8,2.5,1.6,2270,154,3454,17,1,5G_Mobile,1,4G,1,0.29,7,Accepted,350,Upgrade_to_20GB,Data_Saver_Pack,0
C2851,Batticaloa,46-60,100GB,97.2,16.0,22.4,566,285,13024,15,8,Basic_Phone,0,5G,1,0.45,7,Ignored,7,Offer_New_Phone,Smartphone_Trade_In_Deal,1
C2852,Kandy,60+,10GB,6.2,2.3,2.4,1053,185,16556,11,4,5G_Mobile,1,5G,0,0.19,4,Accepted,125,Upgrade_to_100GB,Premium_Business_Plan,1
C2853,Ratnapura,18-25,50GB,49.5,21.8,3.0,741,312,1875,26,1,Basic_Phone,0,4G,0,0.29,1,Rejected,612,Upgrade_to_100GB,10GB_Bonus,1
C2854,Batticaloa,46-60,20GB,12.5,2.9,5.0,2431,329,2808,23,8,Basic_Phone,0,4G,1,0.16,6,Rejected,670,Offer_Voice_Pack,Unlimited_Local_Voice,0
C2855,Anuradhapura,18-25,10GB,7.1,0.9,0.6,1658,558,11552,7,6,4G_Mobile,0,4G,0,0.02,3,Rejected,479,No_Action,No_Offer,1
C2856,Gampaha,60+,50GB,54.5,12.0,17.1,793,170,19828,25,7,5G_Mobile,1,5G,1,0.17,9,Rejected,498,Upgrade_to_100GB,10GB_Bonus,1
C2857,Colombo,46-60,50GB,24.7,10.8,3.1,1713,13,17357,25,5,5G_Mobile,1,5G,1,0.12,4,Accepted,239,Upgrade_to_100GB,Premium_Business_Plan,1
C2858,Batticaloa,26-35,10GB,4.7,2.6,1.0,144,509,3037,25,2,4G_Mobile,0,5G,1,0.13,6,Ignored,635,No_Action,No_Offer,0
C2859,Trincomalee,18-25,10GB,10.3,5.0,2.8,1253,34,19433,29,4,4G_Mobile,0,5G,0,0.5,2,Rejected,590,Upgrade_to_20GB,Data_Saver_Pack,1
C2860,Colombo,60+,10GB,4.5,1.0,1.2,279,144,12073,23,9,4G_Mobile,0,4G,1,0.39,6,Ignored,106,No_Action,No_Offer,1
C2861,Anuradhapura,18-25,100GB,44.1,4.7,18.5,2094,27,1147,29,3,5G_Mobile,1,5G,1,0.15,1,Accepted,531,Offer_Voice_Pack,Unlimited_Local_Voice,0
C2862,Trincomalee,26-35,10GB,11.6,3.1,1.1,1473,266,6633,19,6,4G_Mobile,0,4G,1,0.16,3,Rejected,380,Upgrade_to_20GB,Data_Saver_Pack,0
C2863,Trincomalee,36-45,20GB,25.1,11.6,7.3,1248,466,9680,2,0,5G_Mobile,1,4G,1,0.59,1,Accepted,252,Upgrade_to_50GB,5GB_Bonus,0
C2864,Anuradhapura,60+,10GB,7.8,3.1,2.0,455,65,5339,6,5,4G_Mobile,0,4G,1,0.4,5,Accepted,210,No_Action,No_Offer,0
C2865,Matara,36-45,100GB,59.1,17.9,21.3,1430,171,5188,18,4,4G_Mobile,0,5G,0,0.13,6,Accepted,435,No_Action,No_Offer,1
C2866,Negombo,60+,20GB,8.5,4.6,3.4,223,325,18140,23,6,4G_Mobile,0,5G,0,0.18,7,Accepted,40,Upgrade_to_100GB,Premium_Business_Plan,0
